Fatalities,,,,parameters of the mean loss curve,,
5.43,0.024694606,0.027769298,0.030843989,,,
5.44,0.024811031,0.027891168,0.030971304,,,
5.45,0.024927774,0.028013334,0.031098894,,,
5.46,0.025044834,0.028135797,0.031226759,,,
5.47,0.025162213,0.028258556,0.0313549,,,
5.48,0.02527991,0.028381612,0.031483315,,,
5.49,0.025397925,0.028504965,0.031612006,,,
5.5,0.025516258,0.028628615,0.031740972,,,
5.51,0.025634911,0.028752561,0.031870212,,,
5.52,0.025753882,0.028876805,0.031999728,,,
5.53,0.025873172,0.029001345,0.032129518,,,
5.54,0.02599278,0.029126182,0.032259584,,,
5.55,0.026112709,0.029251316,0.032389924,,,
5.56,0.026232956,0.029376747,0.032520539,,,
5.57,0.026353523,0.029502475,0.032651428,,,
5.58,0.026474409,0.029628501,0.032782592,,,
5.59,0.026595615,0.029754823,0.032914031,,,
5.6,0.026717141,0.029881443,0.033045745,,,
5.61,0.026838986,0.030008359,0.033177733,,,
5.62,0.026961152,0.030135573,0.033309995,,,
5.63,0.027083638,0.030263085,0.033442532,,,
5.64,0.027206444,0.030390893,0.033575343,,,
5.65,0.02732957,0.030518999,0.033708429,,,
5.66,0.027453017,0.030647403,0.033841788,,,
5.67,0.027576784,0.030776103,0.033975422,,,
5.68,0.027700872,0.030905101,0.03410933,,,
5.69,0.027825281,0.031034397,0.034243513,,,
5.7,0.027950011,0.03116399,0.034377969,,,
5.71,0.028075062,0.031293881,0.034512699,,,
5.72,0.028200434,0.031424069,0.034647704,,,
5.73,0.028326127,0.031554554,0.034782982,,,
5.74,0.028452142,0.031685338,0.034918534,,,
5.75,0.028578478,0.031816419,0.035054359,,,
5.76,0.028705136,0.031947797,0.035190459,,,
5.77,0.028832115,0.032079473,0.035326832,,,
5.78,0.028959416,0.032211447,0.035463478,,,
5.79,0.029087039,0.032343719,0.035600398,,,
5.8,0.029214983,0.032476288,0.035737592,,,
5.81,0.02934325,0.032609155,0.035875059,,,
5.82,0.029471839,0.032742319,0.036012799,,,
5.83,0.02960075,0.032875782,0.036150813,,,
5.84,0.029729984,0.033009542,0.0362891,,,
5.85,0.02985954,0.0331436,0.03642766,,,
5.86,0.029989418,0.033277955,0.036566493,,,
5.87,0.030119619,0.033412609,0.036705598,,,
5.88,0.030250143,0.03354756,0.036844977,,,
5.89,0.030380989,0.033682809,0.036984629,,,
5.9,0.030512158,0.033818356,0.037124554,,,
5.91,0.03064365,0.033954201,0.037264751,,,
5.92,0.030775465,0.034090343,0.037405221,,,
5.93,0.030907603,0.034226783,0.037545964,,,
5.94,0.031040065,0.034363522,0.037686979,,,
5.95,0.031172849,0.034500558,0.037828266,,,
5.96,0.031305957,0.034637891,0.037969826,,,
5.97,0.031439388,0.034775523,0.038111658,,,
5.98,0.031573142,0.034913453,0.038253763,,,
5.99,0.031707221,0.03505168,0.038396139,,,
6,0.031841622,0.035190205,0.038538788,,,
6.01,0.031976347,0.035329028,0.038681708,,,
6.02,0.032111396,0.035468149,0.038824901,,,
6.03,0.032246769,0.035607567,0.038968365,,,
6.04,0.032382466,0.035747284,0.039112102,,,
6.05,0.032518486,0.035887298,0.039256109,,,
6.06,0.032654831,0.03602761,0.039400389,,,
6.07,0.032791499,0.03616822,0.03954494,,,
6.08,0.032928492,0.036309127,0.039689762,,,
6.09,0.033065808,0.036450332,0.039834856,,,
6.1,0.033203449,0.036591835,0.039980221,,,
6.11,0.033341414,0.036733636,0.040125858,,,
6.12,0.033479704,0.036875734,0.040271765,,,
6.13,0.033618317,0.03701813,0.040417944,,,
6.14,0.033757255,0.037160824,0.040564393,,,
6.15,0.033896518,0.037303816,0.040711113,,,
6.16,0.034036105,0.037447105,0.040858105,,,
6.17,0.034176017,0.037590691,0.041005366,,,
6.18,0.034316253,0.037734576,0.041152899,,,
6.19,0.034456814,0.037878758,0.041300702,,,
6.2,0.034597699,0.038023237,0.041448775,,,
6.21,0.034738909,0.038168014,0.041597119,,,
6.22,0.034880444,0.038313089,0.041745733,,,
6.23,0.035022304,0.03845846,0.041894617,,,
6.24,0.035164488,0.03860413,0.042043771,,,
6.25,0.035306998,0.038750097,0.042193196,,,
6.26,0.035449832,0.038896361,0.04234289,,,
6.27,0.035592991,0.039042922,0.042492854,,,
6.28,0.035736475,0.039189781,0.042643088,,,
6.29,0.035880284,0.039336938,0.042793591,,,
6.3,0.036024418,0.039484391,0.042944364,,,
6.31,0.036168877,0.039632142,0.043095406,,,
6.32,0.036313662,0.03978019,0.043246718,,,
6.33,0.036458771,0.039928535,0.043398299,,,
6.34,0.036604205,0.040077177,0.043550149,,,
6.35,0.036749965,0.040226116,0.043702268,,,
6.36,0.036896049,0.040375353,0.043854657,,,
6.37,0.037042459,0.040524886,0.044007314,,,
6.38,0.037189194,0.040674717,0.044160239,,,
6.39,0.037336254,0.040824844,0.044313434,,,
6.4,0.037483639,0.040975268,0.044466897,,,
6.41,0.03763135,0.041125989,0.044620629,,,
6.42,0.037779386,0.041277007,0.044774628,,,
6.43,0.037927747,0.041428322,0.044928897,,,
6.44,0.038076433,0.041579933,0.045083433,,,
6.45,0.038225444,0.041731841,0.045238238,,,
6.46,0.038374781,0.041884046,0.04539331,,,
6.47,0.038524443,0.042036547,0.04554865,,,
6.48,0.038674431,0.042189344,0.045704258,,,
6.49,0.038824743,0.042342439,0.045860134,,,
6.5,0.038975381,0.042495829,0.046016278,,,
6.51,0.039126344,0.042649516,0.046172688,,,
6.52,0.039277632,0.042803499,0.046329366,,,
6.53,0.039429246,0.042957779,0.046486312,,,
6.54,0.039581185,0.043112355,0.046643524,,,
6.55,0.039733449,0.043267226,0.046801004,,,
6.56,0.039886038,0.043422394,0.046958751,,,
6.57,0.040038953,0.043577858,0.047116764,,,
6.58,0.040192192,0.043733618,0.047275044,,,
6.59,0.040345757,0.043889674,0.047433591,,,
6.6,0.040499648,0.044046026,0.047592404,,,
6.61,0.040653863,0.044202673,0.047751483,,,
6.62,0.040808403,0.044359616,0.047910829,,,
6.63,0.040963269,0.044516855,0.048070441,,,
6.64,0.041118459,0.044674389,0.048230319,,,
6.65,0.041273975,0.044832219,0.048390464,,,
6.66,0.041429816,0.044990345,0.048550873,,,
6.67,0.041585982,0.045148766,0.048711549,,,
6.68,0.041742473,0.045307482,0.04887249,,,
6.69,0.041899289,0.045466493,0.049033697,,,
6.7,0.042056429,0.045625799,0.049195169,,,
6.71,0.042213895,0.045785401,0.049356907,,,
6.72,0.042371686,0.045945298,0.049518909,,,
6.73,0.042529801,0.046105489,0.049681177,,,
6.74,0.042688242,0.046265976,0.04984371,,,
6.75,0.042847007,0.046426757,0.050006507,,,
6.76,0.043006096,0.046587833,0.050169569,,,
6.77,0.043165511,0.046749203,0.050332896,,,
6.78,0.04332525,0.046910869,0.050496487,,,
6.79,0.043485314,0.047072828,0.050660343,,,
6.8,0.043645702,0.047235082,0.050824462,,,
6.81,0.043806415,0.047397631,0.050988846,,,
6.82,0.043967453,0.047560474,0.051153494,,,
6.83,0.044128815,0.04772361,0.051318406,,,
6.84,0.044290501,0.047887041,0.051483582,,,
6.85,0.044452512,0.048050766,0.051649021,,,
6.86,0.044614847,0.048214785,0.051814724,,,
6.87,0.044777506,0.048379098,0.05198069,,,
6.88,0.044940489,0.048543704,0.052146919,,,
6.89,0.045103796,0.048708604,0.052313412,,,
6.9,0.045267428,0.048873798,0.052480168,,,
6.91,0.045431383,0.049039285,0.052647186,,,
6.92,0.045595663,0.049205065,0.052814468,,,
6.93,0.045760266,0.049371139,0.052982012,,,
6.94,0.045925193,0.049537506,0.053149818,,,
6.95,0.046090444,0.049704166,0.053317887,,,
6.96,0.046256019,0.049871119,0.053486219,,,
6.97,0.046421917,0.050038365,0.053654812,,,
6.98,0.046588139,0.050205903,0.053823668,,,
6.99,0.046754684,0.050373735,0.053992786,,,
7,0.046921552,0.050541859,0.054162165,,,
7.01,0.047088744,0.050710275,0.054331806,,,
7.02,0.047256259,0.050878984,0.054501709,,,
7.03,0.047424097,0.051047985,0.054671873,,,
7.04,0.047592259,0.051217279,0.054842298,,,
7.05,0.047760743,0.051386864,0.055012985,,,
7.06,0.04792955,0.051556742,0.055183933,,,
7.07,0.04809868,0.051726911,0.055355141,,,
7.08,0.048268133,0.051897372,0.055526611,,,
7.09,0.048437909,0.052068125,0.055698341,,,
7.1,0.048608007,0.052239169,0.055870332,,,
7.11,0.048778427,0.052410505,0.056042583,,,
7.12,0.04894917,0.052582132,0.056215094,,,
7.13,0.049120235,0.052754051,0.056387866,,,
7.14,0.049291623,0.05292626,0.056560897,,,
7.15,0.049463332,0.053098761,0.056734189,,,
7.16,0.049635364,0.053271552,0.05690774,,,
7.17,0.049807717,0.053444634,0.057081551,,,
7.18,0.049980392,0.053618007,0.057255622,,,
7.19,0.050153389,0.053791671,0.057429952,,,
7.2,0.050326708,0.053965624,0.057604541,,,
7.21,0.050500348,0.054139869,0.057779389,,,
7.22,0.050674309,0.054314403,0.057954497,,,
7.23,0.050848592,0.054489227,0.058129863,,,
7.24,0.051023195,0.054664342,0.058305488,,,
7.25,0.05119812,0.054839746,0.058481372,,,
7.26,0.051373366,0.05501544,0.058657514,,,
7.27,0.051548932,0.055191423,0.058833914,,,
7.28,0.051724819,0.055367696,0.059010573,,,
7.29,0.051901027,0.055544258,0.05918749,,,
7.3,0.052077555,0.05572111,0.059364664,,,
7.31,0.052254404,0.055898251,0.059542097,,,
7.32,0.052431573,0.05607568,0.059719787,,,
7.33,0.052609062,0.056253398,0.059897735,,,
7.34,0.05278687,0.056431405,0.06007594,,,
7.35,0.052964999,0.056609701,0.060254403,,,
7.36,0.053143447,0.056788285,0.060433123,,,
7.37,0.053322215,0.056967157,0.0606121,,,
7.38,0.053501302,0.057146318,0.060791333,,,
7.39,0.053680709,0.057325766,0.060970824,,,
7.4,0.053860434,0.057505503,0.061150571,,,
7.41,0.054040479,0.057685527,0.061330574,,,
7.42,0.054220843,0.057865838,0.061510834,,,
7.43,0.054401525,0.058046438,0.06169135,,,
7.44,0.054582526,0.058227324,0.061872123,,,
7.45,0.054763845,0.058408498,0.062053151,,,
7.46,0.054945483,0.058589959,0.062234435,,,
7.47,0.055127438,0.058771707,0.062415975,,,
7.48,0.055309712,0.058953741,0.06259777,,,
7.49,0.055492304,0.059136062,0.062779821,,,
7.5,0.055675213,0.05931867,0.062962127,,,
7.51,0.05585844,0.059501564,0.063144688,,,
7.52,0.056041984,0.059684744,0.063327505,,,
7.53,0.056225845,0.05986821,0.063510576,,,
7.54,0.056410024,0.060051963,0.063693902,,,
7.55,0.056594519,0.060236001,0.063877482,,,
7.56,0.056779331,0.060420324,0.064061317,,,
7.57,0.056964459,0.060604933,0.064245407,,,
7.58,0.057149904,0.060789827,0.064429751,,,
7.59,0.057335665,0.060975007,0.064614348,,,
7.6,0.057521743,0.061160471,0.0647992,,,
7.61,0.057708136,0.061346221,0.064984306,,,
7.62,0.057894844,0.061532255,0.065169665,,,
7.63,0.058081869,0.061718573,0.065355278,,,
7.64,0.058269208,0.061905176,0.065541144,,,
7.65,0.058456863,0.062092063,0.065727263,,,
7.66,0.058644833,0.062279234,0.065913636,,,
7.67,0.058833117,0.062466689,0.066100262,,,
7.68,0.059021716,0.062654428,0.066287141,,,
7.69,0.05921063,0.062842451,0.066474272,,,
7.7,0.059399857,0.063030757,0.066661656,,,
7.71,0.059589399,0.063219346,0.066849292,,,
7.72,0.059779255,0.063408218,0.067037181,,,
7.73,0.059969424,0.063597373,0.067225322,,,
7.74,0.060159907,0.063786811,0.067413715,,,
7.75,0.060350703,0.063976532,0.067602361,,,
7.76,0.060541812,0.064166535,0.067791258,,,
7.77,0.060733234,0.06435682,0.067980406,,,
7.78,0.060924968,0.064547387,0.068169806,,,
7.79,0.061117015,0.064738237,0.068359458,,,
7.8,0.061309374,0.064929368,0.068549361,,,
7.81,0.061502045,0.06512078,0.068739515,,,
7.82,0.061695028,0.065312474,0.06892992,,,
7.83,0.061888323,0.06550445,0.069120577,,,
7.84,0.062081929,0.065696706,0.069311483,,,
7.85,0.062275846,0.065889244,0.069502641,,,
7.86,0.062470074,0.066082062,0.069694049,,,
7.87,0.062664613,0.06627516,0.069885707,,,
7.88,0.062859462,0.066468539,0.070077616,,,
7.89,0.063054622,0.066662198,0.070269775,,,
7.9,0.063250091,0.066856138,0.070462184,,,
7.91,0.063445871,0.067050357,0.070654843,,,
7.92,0.06364196,0.067244855,0.070847751,,,
7.93,0.063838358,0.067439633,0.071040909,,,
7.94,0.064035065,0.067634691,0.071234317,,,
7.95,0.064232082,0.067830028,0.071427974,,,
7.96,0.064429406,0.068025643,0.07162188,,,
7.97,0.06462704,0.068221537,0.071816035,,,
7.98,0.064824981,0.06841771,0.072010439,,,
7.99,0.065023231,0.068614161,0.072205092,,,
8,0.065221788,0.068810891,0.072399994,,,
8.01,0.065420652,0.069007898,0.072595145,,,
8.02,0.065619823,0.069205184,0.072790544,,,
8.03,0.065819302,0.069402746,0.072986191,,,
8.04,0.066019087,0.069600587,0.073182087,,,
8.05,0.066219178,0.069798704,0.07337823,,,
8.06,0.066419576,0.069997099,0.073574622,,,
8.07,0.06662028,0.07019577,0.073771261,,,
8.08,0.066821289,0.070394719,0.073968149,,,
8.09,0.067022603,0.070593943,0.074165284,,,
8.1,0.067224222,0.070793444,0.074362666,,,
8.11,0.067426147,0.070993221,0.074560296,,,
8.12,0.067628375,0.071193274,0.074758173,,,
8.13,0.067830908,0.071393603,0.074956297,,,
8.14,0.068033745,0.071594207,0.075154668,,,
8.15,0.068236886,0.071795086,0.075353287,,,
8.16,0.06844033,0.071996241,0.075552152,,,
8.17,0.068644077,0.07219767,0.075751263,,,
8.18,0.068848127,0.072399374,0.075950621,,,
8.19,0.06905248,0.072601353,0.076150226,,,
8.2,0.069257135,0.072803606,0.076350077,,,
8.21,0.069462091,0.073006133,0.076550174,,,
8.22,0.06966735,0.073208934,0.076750518,,,
8.23,0.06987291,0.073412008,0.076951107,,,
8.24,0.07007877,0.073615356,0.077151942,,,
8.25,0.070284932,0.073818978,0.077353023,,,
8.26,0.070491394,0.074022872,0.07755435,,,
8.27,0.070698156,0.074227039,0.077755922,,,
8.28,0.070905218,0.074431479,0.07795774,,,
8.29,0.07111258,0.074636191,0.078159803,,,
8.3,0.071320241,0.074841176,0.078362111,,,
8.31,0.071528201,0.075046433,0.078564665,,,
8.32,0.071736459,0.075251961,0.078767463,,,
8.33,0.071945015,0.075457761,0.078970506,,,
8.34,0.07215387,0.075663832,0.079173795,,,
8.35,0.072363022,0.075870175,0.079377327,,,
8.36,0.072572471,0.076076788,0.079581105,,,
8.37,0.072782218,0.076283672,0.079785127,,,
8.38,0.072992261,0.076490827,0.079989393,,,
8.39,0.0732026,0.076698252,0.080193904,,,
8.4,0.073413235,0.076905947,0.080398659,,,
8.41,0.073624166,0.077113912,0.080603658,,,
8.42,0.073835392,0.077322147,0.080808901,,,
8.43,0.074046913,0.077530651,0.081014388,,,
8.44,0.074258728,0.077739424,0.081220119,,,
8.45,0.074470838,0.077948466,0.081426094,,,
8.46,0.074683242,0.078157777,0.081632312,,,
8.47,0.074895939,0.078367357,0.081838774,,,
8.48,0.075108929,0.078577204,0.08204548,,,
8.49,0.075322212,0.07878732,0.082252428,,,
8.5,0.075535787,0.078997704,0.082459621,,,
8.51,0.075749655,0.079208355,0.082667056,,,
8.52,0.075963814,0.079419274,0.082874734,,,
8.53,0.076178264,0.07963046,0.083082656,,,
8.54,0.076393006,0.079841913,0.08329082,,,
8.55,0.076608038,0.080053633,0.083499228,,,
8.56,0.07682336,0.080265619,0.083707878,,,
8.57,0.077038971,0.080477871,0.083916771,,,
8.58,0.077254873,0.080690389,0.084125906,,,
8.59,0.077471063,0.080903174,0.084335285,,,
8.6,0.077687542,0.081116223,0.084544905,,,
8.61,0.077904309,0.081329538,0.084754768,,,
8.62,0.078121363,0.081543119,0.084964874,,,
8.63,0.078338706,0.081756964,0.085175222,,,
8.64,0.078556335,0.081971073,0.085385812,,,
8.65,0.078774251,0.082185447,0.085596644,,,
8.66,0.078992453,0.082400086,0.085807718,,,
8.67,0.079210941,0.082614988,0.086019035,,,
8.68,0.079429714,0.082830153,0.086230593,,,
8.69,0.079648772,0.083045583,0.086442393,,,
8.7,0.079868115,0.083261275,0.086654436,,,
8.71,0.080087741,0.08347723,0.08686672,,,
8.72,0.080307652,0.083693449,0.087079245,,,
8.73,0.080527845,0.083909929,0.087292013,,,
8.74,0.080748322,0.084126672,0.087505022,,,
8.75,0.08096908,0.084343677,0.087718273,,,
8.76,0.081190121,0.084560943,0.087931765,,,
8.77,0.081411443,0.084778471,0.088145499,,,
8.78,0.081633046,0.08499626,0.088359474,,,
8.79,0.08185493,0.08521431,0.088573691,,,
8.8,0.082077094,0.085432621,0.088788149,,,
8.81,0.082299537,0.085651193,0.089002848,,,
8.82,0.08252226,0.085870024,0.089217789,,,
8.83,0.082745262,0.086089116,0.089432971,,,
8.84,0.082968541,0.086308468,0.089648394,,,
8.85,0.083192099,0.086528079,0.089864058,,,
8.86,0.083415934,0.086747949,0.090079964,,,
8.87,0.083640045,0.086968078,0.090296111,,,
8.88,0.083864433,0.087188466,0.090512499,,,
8.89,0.084089097,0.087409112,0.090729128,,,
8.9,0.084314036,0.087630017,0.090945998,,,
8.91,0.08453925,0.08785118,0.091163109,,,
8.92,0.084764739,0.0880726,0.091380461,,,
8.93,0.084990501,0.088294278,0.091598055,,,
8.94,0.085216537,0.088516213,0.091815889,,,
8.95,0.085442846,0.088738405,0.092033965,,,
8.96,0.085669427,0.088960854,0.092252281,,,
8.97,0.08589628,0.089183559,0.092470838,,,
8.98,0.086123404,0.08940652,0.092689637,,,
8.99,0.086350799,0.089629738,0.092908676,,,
9,0.086578464,0.08985321,0.093127957,,,
9.01,0.086806399,0.090076939,0.093347478,,,
9.02,0.087034604,0.090300922,0.093567241,,,
9.03,0.087263077,0.090525161,0.093787244,,,
9.04,0.087491818,0.090749653,0.094007489,,,
9.05,0.087720827,0.090974401,0.094227975,,,
9.06,0.087950102,0.091199402,0.094448702,,,
9.07,0.088179645,0.091424657,0.09466967,,,
9.08,0.088409453,0.091650166,0.094890879,,,
9.09,0.088639527,0.091875928,0.095112329,,,
9.1,0.088869865,0.092101943,0.09533402,,,
9.11,0.089100468,0.09232821,0.095555953,,,
9.12,0.089331334,0.092554731,0.095778127,,,
9.13,0.089562464,0.092781503,0.096000542,,,
9.14,0.089793856,0.093008527,0.096223199,,,
9.15,0.090025509,0.093235803,0.096446097,,,
9.16,0.090257425,0.09346333,0.096669236,,,
9.17,0.090489601,0.093691109,0.096892617,,,
9.18,0.090722037,0.093919138,0.097116239,,,
9.19,0.090954733,0.094147418,0.097340103,,,
9.2,0.091187687,0.094375948,0.097564209,,,
9.21,0.0914209,0.094604728,0.097788557,,,
9.22,0.091654371,0.094833758,0.098013146,,,
9.23,0.091888098,0.095063038,0.098237977,,,
9.24,0.092122083,0.095292566,0.09846305,,,
9.25,0.092356323,0.095522344,0.098688365,,,
9.26,0.092590818,0.09575237,0.098913922,,,
9.27,0.092825567,0.095982644,0.099139721,,,
9.28,0.093060571,0.096213167,0.099365762,,,
9.29,0.093295828,0.096443937,0.099592046,,,
9.3,0.093531337,0.096674955,0.099818572,,,
9.31,0.093767099,0.09690622,0.100045341,,,
9.32,0.094003112,0.097137732,0.100272352,,,
9.33,0.094239375,0.09736949,0.100499606,,,
9.34,0.094475888,0.097601496,0.100727103,,,
9.35,0.094712651,0.097833747,0.100954842,,,
9.36,0.094949662,0.098066244,0.101182825,,,
9.37,0.095186921,0.098298986,0.101411051,,,
9.38,0.095424428,0.098531974,0.10163952,,,
9.39,0.09566218,0.098765207,0.101868233,,,
9.4,0.095900179,0.098998684,0.102097189,,,
9.41,0.096138423,0.099232406,0.102326389,,,
9.42,0.096376911,0.099466372,0.102555832,,,
9.43,0.096615643,0.099700581,0.10278552,,,
9.44,0.096854618,0.099935035,0.103015452,,,
9.45,0.097093835,0.100169731,0.103245627,,,
9.46,0.097333293,0.10040467,0.103476048,,,
9.47,0.097572992,0.100639852,0.103706712,,,
9.48,0.097812932,0.100875277,0.103937622,,,
9.49,0.09805311,0.101110943,0.104168776,,,
9.5,0.098293528,0.101346851,0.104400175,,,
9.51,0.098534183,0.101583001,0.104631819,,,
9.52,0.098775075,0.101819392,0.104863709,,,
9.53,0.099016203,0.102056024,0.105095845,,,
9.54,0.099257566,0.102292896,0.105328226,,,
9.55,0.099499165,0.102530009,0.105560852,,,
9.56,0.099740997,0.102767361,0.105793725,,,
9.57,0.099983062,0.103004954,0.106026845,,,
9.58,0.10022536,0.103242785,0.106260211,,,
9.59,0.100467889,0.103480856,0.106493823,,,
9.6,0.100710649,0.103719166,0.106727682,,,
9.61,0.100953639,0.103957714,0.106961789,,,
9.62,0.101196858,0.1041965,0.107196143,,,
9.63,0.101440306,0.104435525,0.107430744,,,
9.64,0.10168398,0.104674787,0.107665593,,,
9.65,0.101927882,0.104914286,0.10790069,,,
9.66,0.102172009,0.105154022,0.108136035,,,
9.67,0.102416361,0.105393995,0.108371629,,,
9.68,0.102660937,0.105634204,0.108607471,,,
9.69,0.102905737,0.10587465,0.108843563,,,
9.7,0.103150758,0.106115331,0.109079903,,,
9.71,0.103396002,0.106356248,0.109316493,,,
9.72,0.103641466,0.106597399,0.109553333,,,
9.73,0.10388715,0.106838786,0.109790423,,,
9.74,0.104133052,0.107080408,0.110027763,,,
9.75,0.104379173,0.107322263,0.110265353,,,
9.76,0.104625511,0.107564353,0.110503194,,,
9.77,0.104872065,0.107806676,0.110741287,,,
9.78,0.105118834,0.108049232,0.11097963,,,
9.79,0.105365818,0.108292022,0.111218226,,,
9.8,0.105613015,0.108535044,0.111457073,,,
9.81,0.105860425,0.108778299,0.111696172,,,
9.82,0.106108047,0.109021786,0.111935524,,,
9.83,0.106355879,0.109265504,0.112175129,,,
9.84,0.106603921,0.109509454,0.112414987,,,
9.85,0.106852172,0.109753635,0.112655098,,,
9.86,0.107100631,0.109998047,0.112895463,,,
9.87,0.107349297,0.11024269,0.113136083,,,
9.88,0.107598169,0.110487563,0.113376956,,,
9.89,0.107847246,0.110732665,0.113618085,,,
9.9,0.108096527,0.110977998,0.113859468,,,
9.91,0.108346011,0.111223559,0.114101107,,,
9.92,0.108595698,0.11146935,0.114343002,,,
9.93,0.108845585,0.111715369,0.114585153,,,
9.94,0.109095673,0.111961616,0.11482756,,,
9.95,0.10934596,0.112208092,0.115070224,,,
9.96,0.109596445,0.112454795,0.115313145,,,
9.97,0.109847127,0.112701726,0.115556324,,,
9.98,0.110098006,0.112948883,0.115799761,,,
9.99,0.110349079,0.113196267,0.116043456,,,
10,0.110600347,0.113443878,0.116287409,,,
10.01,0.110851808,0.113691715,0.116531622,,,
10.02,0.111103461,0.113939778,0.116776094,,,
10.03,0.111355305,0.114188066,0.117020826,,,
10.04,0.11160734,0.114436579,0.117265818,,,
10.05,0.111859563,0.114685317,0.117511071,,,
10.06,0.112111974,0.114934279,0.117756584,,,
