Fatalities,,,,parameters of the mean loss curve,,
Run-up [m],mean-1sigma loss curve,mean loss curve,mean+1sigma loss curve,median,logarithmic standard deviation,epistemic uncertainty
35.69,0.616701631,0.645120192,0.673538752,,,
35.7,0.61682674,0.645248242,0.673669745,,,
35.71,0.6169518,0.645376241,0.673800681,,,
35.72,0.617076814,0.645504186,0.673931558,,,
35.73,0.61720178,0.645632079,0.674062378,,,
35.74,0.617326699,0.645759919,0.67419314,,,
35.75,0.61745157,0.645887707,0.674323844,,,
35.76,0.617576395,0.646015442,0.67445449,,,
35.77,0.617701171,0.646143125,0.674585079,,,
35.78,0.617825901,0.646270755,0.674715609,,,
35.79,0.617950583,0.646398333,0.674846083,,,
35.8,0.618075218,0.646525858,0.674976498,,,
35.81,0.618199806,0.646653331,0.675106856,,,
35.82,0.618324347,0.646780751,0.675237156,,,
35.83,0.61844884,0.646908119,0.675367398,,,
35.84,0.618573287,0.647035435,0.675497583,,,
35.85,0.618697686,0.647162698,0.675627711,,,
35.86,0.618822038,0.647289909,0.675757781,,,
35.87,0.618946342,0.647417068,0.675887793,,,
35.88,0.6190706,0.647544174,0.676017748,,,
35.89,0.619194811,0.647671228,0.676147646,,,
35.9,0.619318975,0.64779823,0.676277486,,,
35.91,0.619443091,0.64792518,0.676407268,,,
35.92,0.619567161,0.648052077,0.676536994,,,
35.93,0.619691183,0.648178922,0.676666662,,,
35.94,0.619815159,0.648305715,0.676796272,,,
35.95,0.619939087,0.648432456,0.676925825,,,
35.96,0.620062969,0.648559145,0.677055321,,,
35.97,0.620186803,0.648685782,0.67718476,,,
35.98,0.620310591,0.648812366,0.677314142,,,
35.99,0.620434332,0.648938899,0.677443466,,,
36,0.620558026,0.649065379,0.677572733,,,
36.01,0.620681673,0.649191808,0.677701943,,,
36.02,0.620805273,0.649318184,0.677831096,,,
36.03,0.620928826,0.649444509,0.677960191,,,
36.04,0.621052333,0.649570782,0.67808923,,,
36.05,0.621175793,0.649697002,0.678218212,,,
36.06,0.621299206,0.649823171,0.678347136,,,
36.07,0.621422572,0.649949288,0.678476004,,,
36.08,0.621545891,0.650075353,0.678604814,,,
36.09,0.621669164,0.650201366,0.678733568,,,
36.1,0.62179239,0.650327327,0.678862264,,,
36.11,0.621915569,0.650453237,0.678990904,,,
36.12,0.622038702,0.650579094,0.679119487,,,
36.13,0.622161788,0.6507049,0.679248013,,,
36.14,0.622284827,0.650830655,0.679376482,,,
36.15,0.62240782,0.650956357,0.679504894,,,
36.16,0.622530766,0.651082008,0.67963325,,,
36.17,0.622653666,0.651207607,0.679761548,,,
36.18,0.622776518,0.651333154,0.67988979,,,
36.19,0.622899325,0.65145865,0.680017976,,,
36.2,0.623022085,0.651584094,0.680146104,,,
36.21,0.623144798,0.651709487,0.680274176,,,
36.22,0.623267465,0.651834828,0.680402191,,,
36.23,0.623390085,0.651960118,0.68053015,,,
36.24,0.623512659,0.652085356,0.680658052,,,
36.25,0.623635186,0.652210542,0.680785898,,,
36.26,0.623757667,0.652335677,0.680913686,,,
36.27,0.623880102,0.65246076,0.681041419,,,
36.28,0.62400249,0.652585792,0.681169095,,,
36.29,0.624124832,0.652710773,0.681296714,,,
36.3,0.624247127,0.652835702,0.681424277,,,
36.31,0.624369377,0.65296058,0.681551784,,,
36.32,0.624491579,0.653085407,0.681679234,,,
36.33,0.624613736,0.653210182,0.681806627,,,
36.34,0.624735846,0.653334905,0.681933965,,,
36.35,0.62485791,0.653459578,0.682061246,,,
36.36,0.624979928,0.653584199,0.682188471,,,
36.37,0.625101899,0.653708769,0.682315639,,,
36.38,0.625223824,0.653833288,0.682442751,,,
36.39,0.625345703,0.653957755,0.682569807,,,
36.4,0.625467536,0.654082172,0.682696807,,,
36.41,0.625589323,0.654206537,0.682823751,,,
36.42,0.625711063,0.654330851,0.682950638,,,
36.43,0.625832757,0.654455113,0.683077469,,,
36.44,0.625954406,0.654579325,0.683204245,,,
36.45,0.626076008,0.654703486,0.683330964,,,
36.46,0.626197564,0.654827595,0.683457627,,,
36.47,0.626319074,0.654951654,0.683584234,,,
36.48,0.626440538,0.655075661,0.683710785,,,
36.49,0.626561956,0.655199618,0.68383728,,,
36.5,0.626683328,0.655323523,0.683963719,,,
36.51,0.626804654,0.655447378,0.684090102,,,
36.52,0.626925934,0.655571181,0.684216429,,,
36.53,0.627047168,0.655694934,0.6843427,,,
36.54,0.627168356,0.655818636,0.684468915,,,
36.55,0.627289498,0.655942286,0.684595075,,,
36.56,0.627410594,0.656065886,0.684721179,,,
36.57,0.627531644,0.656189435,0.684847227,,,
36.58,0.627652649,0.656312934,0.684973219,,,
36.59,0.627773607,0.656436381,0.685099155,,,
36.6,0.62789452,0.656559778,0.685225036,,,
36.61,0.628015387,0.656683124,0.685350861,,,
36.62,0.628136208,0.656806419,0.68547663,,,
36.63,0.628256984,0.656929664,0.685602344,,,
36.64,0.628377713,0.657052858,0.685728002,,,
36.65,0.628498397,0.657176001,0.685853604,,,
36.66,0.628619035,0.657299093,0.685979151,,,
36.67,0.628739628,0.657422135,0.686104642,,,
36.68,0.628860175,0.657545126,0.686230078,,,
36.69,0.628980676,0.657668067,0.686355458,,,
36.7,0.629101131,0.657790957,0.686480783,,,
36.71,0.629221541,0.657913797,0.686606052,,,
36.72,0.629341905,0.658036586,0.686731266,,,
36.73,0.629462223,0.658159324,0.686856425,,,
36.74,0.629582496,0.658282012,0.686981528,,,
36.75,0.629702724,0.65840465,0.687106575,,,
36.76,0.629822906,0.658527237,0.687231568,,,
36.77,0.629943042,0.658649773,0.687356505,,,
36.78,0.630063133,0.658772259,0.687481386,,,
36.79,0.630183178,0.658894695,0.687606213,,,
36.8,0.630303178,0.659017081,0.687730984,,,
36.81,0.630423132,0.659139416,0.6878557,,,
36.82,0.630543041,0.659261701,0.687980361,,,
36.83,0.630662904,0.659383935,0.688104967,,,
36.84,0.630782722,0.65950612,0.688229517,,,
36.85,0.630902495,0.659628254,0.688354012,,,
36.86,0.631022222,0.659750337,0.688478453,,,
36.87,0.631141904,0.659872371,0.688602838,,,
36.88,0.63126154,0.659994354,0.688727168,,,
36.89,0.631381131,0.660116287,0.688851443,,,
36.9,0.631500677,0.66023817,0.688975663,,,
36.91,0.631620178,0.660360003,0.689099828,,,
36.92,0.631739633,0.660481786,0.689223939,,,
36.93,0.631859043,0.660603519,0.689347994,,,
36.94,0.631978408,0.660725201,0.689471994,,,
36.95,0.632097728,0.660846834,0.68959594,,,
36.96,0.632217002,0.660968416,0.68971983,,,
36.97,0.632336231,0.661089949,0.689843666,,,
36.98,0.632455415,0.661211431,0.689967447,,,
36.99,0.632574554,0.661332864,0.690091173,,,
37,0.632693648,0.661454246,0.690214845,,,
37.01,0.632812696,0.661575579,0.690338461,,,
37.02,0.6329317,0.661696861,0.690462023,,,
37.03,0.633050658,0.661818094,0.69058553,,,
37.04,0.633169571,0.661939277,0.690708983,,,
37.05,0.63328844,0.66206041,0.690832381,,,
37.06,0.633407263,0.662181494,0.690955724,,,
37.07,0.633526041,0.662302527,0.691079013,,,
37.08,0.633644774,0.662423511,0.691202247,,,
37.09,0.633763463,0.662544445,0.691325427,,,
37.1,0.633882106,0.662665329,0.691448552,,,
37.11,0.634000704,0.662786163,0.691571622,,,
37.12,0.634119258,0.662906948,0.691694639,,,
37.13,0.634237766,0.663027683,0.6918176,,,
37.14,0.63435623,0.663148369,0.691940507,,,
37.15,0.634474648,0.663269004,0.69206336,,,
37.16,0.634593022,0.66338959,0.692186159,,,
37.17,0.634711351,0.663510127,0.692308903,,,
37.18,0.634829635,0.663630614,0.692431592,,,
37.19,0.634947875,0.663751051,0.692554228,,,
37.2,0.635066069,0.663871439,0.692676809,,,
37.21,0.635184219,0.663991778,0.692799336,,,
37.22,0.635302324,0.664112066,0.692921808,,,
37.23,0.635420385,0.664232306,0.693044227,,,
37.24,0.6355384,0.664352496,0.693166591,,,
37.25,0.635656371,0.664472636,0.693288901,,,
37.26,0.635774297,0.664592727,0.693411157,,,
37.27,0.635892179,0.664712769,0.693533359,,,
37.28,0.636010016,0.664832761,0.693655507,,,
37.29,0.636127808,0.664952704,0.6937776,,,
37.3,0.636245556,0.665072598,0.69389964,,,
37.31,0.636363259,0.665192442,0.694021625,,,
37.32,0.636480917,0.665312237,0.694143557,,,
37.33,0.636598531,0.665431983,0.694265434,,,
37.34,0.6367161,0.665551679,0.694387258,,,
37.35,0.636833625,0.665671326,0.694509028,,,
37.36,0.636951105,0.665790924,0.694630743,,,
37.37,0.637068541,0.665910473,0.694752405,,,
37.38,0.637185932,0.666029973,0.694874013,,,
37.39,0.637303279,0.666149423,0.694995568,,,
37.4,0.637420581,0.666268825,0.695117068,,,
37.41,0.637537839,0.666388177,0.695238515,,,
37.42,0.637655053,0.66650748,0.695359907,,,
37.43,0.637772222,0.666626734,0.695481246,,,
37.44,0.637889347,0.666745939,0.695602532,,,
37.45,0.638006427,0.666865095,0.695723764,,,
37.46,0.638123463,0.666984202,0.695844942,,,
37.47,0.638240455,0.66710326,0.695966066,,,
37.48,0.638357402,0.667222269,0.696087137,,,
37.49,0.638474305,0.66734123,0.696208154,,,
37.5,0.638591164,0.667460141,0.696329117,,,
37.51,0.638707979,0.667579003,0.696450027,,,
37.52,0.638824749,0.667697816,0.696570884,,,
37.53,0.638941475,0.667816581,0.696691687,,,
37.54,0.639058157,0.667935297,0.696812436,,,
37.55,0.639174795,0.668053964,0.696933132,,,
37.56,0.639291388,0.668172582,0.697053775,,,
37.57,0.639407938,0.668291151,0.697174364,,,
37.58,0.639524443,0.668409672,0.6972949,,,
37.59,0.639640904,0.668528143,0.697415382,,,
37.6,0.639757321,0.668646566,0.697535811,,,
37.61,0.639873694,0.668764941,0.697656187,,,
37.62,0.639990023,0.668883266,0.69777651,,,
37.63,0.640106308,0.669001543,0.697896779,,,
37.64,0.640222549,0.669119772,0.698016995,,,
37.65,0.640338745,0.669237952,0.698137158,,,
37.66,0.640454898,0.669356083,0.698257267,,,
37.67,0.640571007,0.669474165,0.698377324,,,
37.68,0.640687072,0.669592199,0.698497327,,,
37.69,0.640803093,0.669710185,0.698617277,,,
37.7,0.64091907,0.669828122,0.698737174,,,
37.71,0.641035003,0.66994601,0.698857018,,,
37.72,0.641150892,0.67006385,0.698976809,,,
37.73,0.641266737,0.670181642,0.699096546,,,
37.74,0.641382538,0.670299385,0.699216231,,,
37.75,0.641498296,0.670417079,0.699335863,,,
37.76,0.641614009,0.670534726,0.699455442,,,
37.77,0.641729679,0.670652324,0.699574968,,,
37.78,0.641845305,0.670769873,0.699694441,,,
37.79,0.641960888,0.670887374,0.699813861,,,
37.8,0.642076426,0.671004827,0.699933228,,,
37.81,0.642191921,0.671122232,0.700052542,,,
37.82,0.642307372,0.671239588,0.700171804,,,
37.83,0.642422779,0.671356896,0.700291013,,,
37.84,0.642538143,0.671474156,0.700410169,,,
37.85,0.642653463,0.671591368,0.700529272,,,
37.86,0.642768739,0.671708531,0.700648322,,,
37.87,0.642883972,0.671825646,0.70076732,,,
37.88,0.642999161,0.671942713,0.700886265,,,
37.89,0.643114307,0.672059732,0.701005158,,,
37.9,0.643229408,0.672176703,0.701123998,,,
37.91,0.643344467,0.672293626,0.701242785,,,
37.92,0.643459481,0.6724105,0.701361519,,,
37.93,0.643574453,0.672527327,0.701480201,,,
37.94,0.64368938,0.672644106,0.701598831,,,
37.95,0.643804264,0.672760836,0.701717408,,,
37.96,0.643919105,0.672877519,0.701835932,,,
37.97,0.644033902,0.672994153,0.701954404,,,
37.98,0.644148656,0.67311074,0.702072824,,,
37.99,0.644263366,0.673227279,0.702191191,,,
38,0.644378033,0.673343769,0.702309506,,,
38.01,0.644492656,0.673460212,0.702427768,,,
38.02,0.644607236,0.673576607,0.702545978,,,
38.03,0.644721773,0.673692954,0.702664136,,,
38.04,0.644836266,0.673809254,0.702782241,,,
38.05,0.644950716,0.673925505,0.702900294,,,
38.06,0.645065123,0.674041709,0.703018295,,,
38.07,0.645179487,0.674157865,0.703136243,,,
38.08,0.645293807,0.674273973,0.70325414,,,
38.09,0.645408083,0.674390034,0.703371984,,,
38.1,0.645522317,0.674506046,0.703489776,,,
38.11,0.645636507,0.674622011,0.703607515,,,
38.12,0.645750654,0.674737929,0.703725203,,,
38.13,0.645864758,0.674853798,0.703842839,,,
38.14,0.645978819,0.674969621,0.703960422,,,
38.15,0.646092837,0.675085395,0.704077954,,,
38.16,0.646206811,0.675201122,0.704195433,,,
38.17,0.646320742,0.675316801,0.70431286,,,
38.18,0.64643463,0.675432433,0.704430236,,,
38.19,0.646548475,0.675548017,0.704547559,,,
38.2,0.646662277,0.675663554,0.704664831,,,
38.21,0.646776036,0.675779043,0.70478205,,,
38.22,0.646889752,0.675894485,0.704899218,,,
38.23,0.647003425,0.676009879,0.705016334,,,
38.24,0.647117055,0.676125226,0.705133398,,,
38.25,0.647230641,0.676240526,0.70525041,,,
38.26,0.647344185,0.676355778,0.70536737,,,
38.27,0.647457686,0.676470982,0.705484279,,,
38.28,0.647571144,0.67658614,0.705601136,,,
38.29,0.647684559,0.67670125,0.705717941,,,
38.3,0.647797931,0.676816312,0.705834694,,,
38.31,0.64791126,0.676931328,0.705951396,,,
38.32,0.648024546,0.677046296,0.706068046,,,
38.33,0.64813779,0.677161217,0.706184644,,,
38.34,0.64825099,0.677276091,0.706301191,,,
38.35,0.648364148,0.677390917,0.706417686,,,
38.36,0.648477263,0.677505696,0.70653413,,,
38.37,0.648590335,0.677620428,0.706650522,,,
38.38,0.648703364,0.677735113,0.706766862,,,
38.39,0.648816351,0.677849751,0.706883151,,,
38.4,0.648929294,0.677964342,0.706999389,,,
38.41,0.649042195,0.678078885,0.707115575,,,
38.42,0.649155054,0.678193382,0.70723171,,,
38.43,0.649267869,0.678307831,0.707347793,,,
38.44,0.649380642,0.678422234,0.707463825,,,
38.45,0.649493373,0.678536589,0.707579805,,,
38.46,0.64960606,0.678650897,0.707695735,,,
38.47,0.649718705,0.678765159,0.707811612,,,
38.48,0.649831308,0.678879373,0.707927439,,,
38.49,0.649943868,0.678993541,0.708043214,,,
38.5,0.650056385,0.679107662,0.708158938,,,
38.51,0.650168859,0.679221735,0.708274611,,,
38.52,0.650281292,0.679335762,0.708390233,,,
38.53,0.650393681,0.679449742,0.708505803,,,
38.54,0.650506028,0.679563675,0.708621322,,,
38.55,0.650618333,0.679677562,0.70873679,,,
38.56,0.650730595,0.679791401,0.708852207,,,
38.57,0.650842815,0.679905194,0.708967573,,,
38.58,0.650954992,0.68001894,0.709082888,,,
38.59,0.651067126,0.680132639,0.709198152,,,
38.6,0.651179219,0.680246292,0.709313365,,,
38.61,0.651291269,0.680359898,0.709428527,,,
38.62,0.651403276,0.680473457,0.709543637,,,
38.63,0.651515242,0.680586969,0.709658697,,,
38.64,0.651627164,0.680700435,0.709773706,,,
38.65,0.651739045,0.680813855,0.709888664,,,
38.66,0.651850883,0.680927227,0.710003571,,,
38.67,0.651962679,0.681040553,0.710118428,,,
38.68,0.652074433,0.681153833,0.710233233,,,
38.69,0.652186144,0.681267066,0.710347988,,,
38.7,0.652297813,0.681380252,0.710462692,,,
38.71,0.65240944,0.681493392,0.710577345,,,
38.72,0.652521025,0.681606486,0.710691947,,,
38.73,0.652632567,0.681719533,0.710806499,,,
38.74,0.652744067,0.681832534,0.710921,,,
38.75,0.652855526,0.681945488,0.71103545,,,
38.76,0.652966942,0.682058396,0.711149849,,,
38.77,0.653078315,0.682171257,0.711264198,,,
38.78,0.653189647,0.682284072,0.711378497,,,
38.79,0.653300937,0.682396841,0.711492744,,,
38.8,0.653412184,0.682509563,0.711606942,,,
38.81,0.65352339,0.682622239,0.711721088,,,
38.82,0.653634553,0.682734869,0.711835184,,,
38.83,0.653745675,0.682847452,0.71194923,,,
38.84,0.653856754,0.68295999,0.712063225,,,
38.85,0.653967792,0.683072481,0.71217717,,,
38.86,0.654078787,0.683184926,0.712291064,,,
38.87,0.654189741,0.683297324,0.712404908,,,
38.88,0.654300652,0.683409677,0.712518701,,,
38.89,0.654411522,0.683521983,0.712632445,,,
38.9,0.654522349,0.683634243,0.712746137,,,
38.91,0.654633135,0.683746457,0.71285978,,,
38.92,0.654743879,0.683858625,0.712973372,,,
38.93,0.654854581,0.683970747,0.713086914,,,
38.94,0.654965241,0.684082823,0.713200406,,,
38.95,0.65507586,0.684194853,0.713313847,,,
38.96,0.655186436,0.684306837,0.713427238,,,
38.97,0.655296971,0.684418775,0.713540579,,,
38.98,0.655407464,0.684530667,0.71365387,,,
38.99,0.655517915,0.684642513,0.713767111,,,
39,0.655628324,0.684754313,0.713880302,,,
39.01,0.655738692,0.684866067,0.713993442,,,
39.02,0.655849018,0.684977775,0.714106533,,,
39.03,0.655959302,0.685089438,0.714219573,,,
39.04,0.656069545,0.685201054,0.714332563,,,
39.05,0.656179746,0.685312625,0.714445504,,,
39.06,0.656289905,0.68542415,0.714558394,,,
39.07,0.656400023,0.685535629,0.714671235,,,
39.08,0.656510099,0.685647062,0.714784025,,,
39.09,0.656620133,0.68575845,0.714896766,,,
39.1,0.656730126,0.685869791,0.715009457,,,
39.11,0.656840077,0.685981088,0.715122098,,,
39.12,0.656949987,0.686092338,0.715234689,,,
39.13,0.657059855,0.686203543,0.71534723,,,
39.14,0.657169682,0.686314702,0.715459721,,,
39.15,0.657279467,0.686425815,0.715572163,,,
39.16,0.657389211,0.686536883,0.715684555,,,
39.17,0.657498913,0.686647905,0.715796897,,,
39.18,0.657608574,0.686758882,0.71590919,,,
39.19,0.657718193,0.686869813,0.716021432,,,
39.2,0.657827771,0.686980698,0.716133626,,,
39.21,0.657937308,0.687091538,0.716245769,,,
39.22,0.658046803,0.687202333,0.716357863,,,
39.23,0.658156256,0.687313082,0.716469907,,,
39.24,0.658265669,0.687423785,0.716581902,,,
39.25,0.65837504,0.687534443,0.716693847,,,
39.26,0.65848437,0.687645056,0.716805743,,,
39.27,0.658593658,0.687755623,0.716917589,,,
39.28,0.658702905,0.687866145,0.717029386,,,
39.29,0.658812111,0.687976622,0.717141133,,,
39.3,0.658921276,0.688087053,0.71725283,,,
39.31,0.659030399,0.688197439,0.717364479,,,
39.32,0.659139481,0.688307779,0.717476078,,,
39.33,0.659248522,0.688418075,0.717587627,,,
39.34,0.659357522,0.688528325,0.717699127,,,
39.35,0.65946648,0.688638529,0.717810578,,,
39.36,0.659575398,0.688748689,0.71792198,,,
39.37,0.659684274,0.688858803,0.718033332,,,
39.38,0.659793109,0.688968872,0.718144635,,,
39.39,0.659901903,0.689078896,0.718255889,,,
39.4,0.660010656,0.689188875,0.718367094,,,
39.41,0.660119368,0.689298809,0.718478249,,,
39.42,0.660228039,0.689408697,0.718589355,,,
39.43,0.660336668,0.68951854,0.718700412,,,
39.44,0.660445257,0.689628339,0.71881142,,,
39.45,0.660553805,0.689738092,0.718922379,,,
39.46,0.660662312,0.6898478,0.719033289,,,
39.47,0.660770777,0.689957464,0.71914415,,,
39.48,0.660879202,0.690067082,0.719254961,,,
39.49,0.660987586,0.690176655,0.719365724,,,
39.5,0.661095929,0.690286183,0.719476438,,,
39.51,0.661204231,0.690395667,0.719587102,,,
39.52,0.661312492,0.690505105,0.719697718,,,
39.53,0.661420712,0.690614499,0.719808285,,,
39.54,0.661528892,0.690723847,0.719918803,,,
39.55,0.66163703,0.690833151,0.720029272,,,
39.56,0.661745128,0.69094241,0.720139692,,,
39.57,0.661853185,0.691051624,0.720250063,,,
39.58,0.661961201,0.691160793,0.720360386,,,
39.59,0.662069176,0.691269918,0.72047066,,,
39.6,0.66217711,0.691378997,0.720580885,,,
39.61,0.662285004,0.691488032,0.720691061,,,
39.62,0.662392857,0.691597023,0.720801188,,,
39.63,0.662500669,0.691705968,0.720911267,,,
39.64,0.662608441,0.691814869,0.721021297,,,
39.65,0.662716172,0.691923725,0.721131278,,,
39.66,0.662823862,0.692032537,0.721241211,,,
39.67,0.662931512,0.692141304,0.721351095,,,
39.68,0.663039121,0.692250026,0.721460931,,,
39.69,0.663146689,0.692358704,0.721570718,,,
39.7,0.663254217,0.692467337,0.721680456,,,
39.71,0.663361704,0.692575925,0.721790146,,,
39.72,0.66346915,0.692684469,0.721899788,,,
39.73,0.663576556,0.692792969,0.722009381,,,
39.74,0.663683922,0.692901424,0.722118925,,,
39.75,0.663791247,0.693009834,0.722228421,,,
39.76,0.663898531,0.6931182,0.722337869,,,
39.77,0.664005775,0.693226522,0.722447268,,,
39.78,0.664112979,0.693334799,0.722556619,,,
39.79,0.664220142,0.693443032,0.722665921,,,
39.8,0.664327264,0.69355122,0.722775176,,,
39.81,0.664434346,0.693659364,0.722884381,,,
39.82,0.664541388,0.693767463,0.722993539,,,
39.83,0.664648389,0.693875519,0.723102648,,,
39.84,0.66475535,0.69398353,0.723211709,,,
39.85,0.664862271,0.694091496,0.723320722,,,
39.86,0.664969151,0.694199419,0.723429687,,,
39.87,0.665075991,0.694307297,0.723538603,,,
39.88,0.665182791,0.694415131,0.723647471,,,
39.89,0.66528955,0.694522921,0.723756292,,,
39.9,0.665396269,0.694630666,0.723865064,,,
39.91,0.665502948,0.694738368,0.723973788,,,
39.92,0.665609586,0.694846025,0.724082464,,,
39.93,0.665716184,0.694953638,0.724191091,,,
39.94,0.665822742,0.695061207,0.724299671,,,
39.95,0.66592926,0.695168732,0.724408203,,,
39.96,0.666035738,0.695276212,0.724516687,,,
39.97,0.666142175,0.695383649,0.724625123,,,
39.98,0.666248573,0.695491042,0.724733511,,,
39.99,0.66635493,0.69559839,0.724841851,,,
